#Procedure: <__main__.MCT_calib>
#Parameters:
#	Zero pressure paro sci period: 2.49138e-05 s
#	AH2500A address: GPIB1::3::INSTR
#	AH2500 avg. exponent: 7
#	Comments/Notes: 
#	HP counter address: GPIB0::9::INSTR
#	counter gate time: 4 s
#Data:
UTC,timestamp,C,Loss,Vex,Period,P_paro
3827748871.611032,2082846661.0523202,27.70833,0.0347,0.25,2.590652001675e-05,24.88153560593617
3827748876.8489656,2082846666.2902539,27.7127,0.035,0.25,2.590646705396e-05,24.880283650627803
3827748882.0539064,2082846671.4951947,28.3451,0.037,0.25,2.592847288414e-05,25.399807899279974
3827748887.395843,2082846676.8371313,32.258,0.04,0.25,2.604569283713e-05,28.14511401447062
3827748892.757783,2082846682.1990712,42.4067,0.064,0.25,2.6186076341e-05,31.384682733852657
3827748898.2657495,2082846687.7070377,42.54096,0.0626,0.25,2.618472193054e-05,31.353675466309266
3827748903.5616584,2082846693.0029466,42.49435,0.0622,0.25,2.618418181171e-05,31.341308889795933
3827748908.876597,2082846698.3178852,42.46755,0.0617,0.25,2.618386446503e-05,31.33404255522414
3827748914.1495447,2082846703.590833,42.44974,0.0615,0.25,2.618364532234e-05,31.32902465845783
3827748919.403507,2082846708.8447955,42.43673,0.0617,0.25,2.618348162449e-05,31.325276247471255
3827748924.665413,2082846714.1067011,42.42688,0.0623,0.25,2.618335401598e-05,31.3223541742951
3827748929.911356,2082846719.3526442,42.258,0.062,0.25,2.618128674018e-05,31.275010245239685
3827748935.2792883,2082846724.7205765,40.297,0.05,0.25,2.615234671982e-05,30.611062219120157
3827748940.726228,2082846730.1675165,37.504,0.05,0.25,2.611165101646e-05,29.67368801104195
3827748946.202196,2082846735.6434844,34.912,0.04,0.25,2.606736972139e-05,28.64874949808294
3827748951.6400995,2082846741.0813878,32.844,0.04,0.25,2.602745881751e-05,27.720497698688195
3827748957.0110993,2082846746.4523876,32.4698,0.04,0.25,2.602615685248e-05,27.69014476186216
3827748962.303031,2082846751.7443192,32.0051,0.04,0.25,2.601491734981e-05,27.427927411554244
3827748967.59906,2082846757.0403483,31.9589,0.04,0.25,2.601509291687e-05,27.432025991568832
3827748972.7919674,2082846762.2332556,31.9607,0.04103,0.25,2.601514088408e-05,27.43314576268591
3827748977.965906,2082846767.4071944,31.9618,0.04112,0.25,2.601515962366e-05,27.433583227362142
3827748983.1798487,2082846772.621137,31.9623,0.0415,0.25,2.601516566594e-05,27.433724280699394
3827748988.3767824,2082846777.8180707,31.9625,0.04173,0.25,2.601516663445e-05,27.433746889964947
3827748993.602729,2082846783.044017,31.9626,0.04218,0.25,2.601516485236e-05,27.433705288176867
3827748998.7596655,2082846788.2009537,31.9626,0.04252,0.25,2.601516351449e-05,27.433674056424124
3827749003.951604,2082846793.3928921,31.96286,0.04208,0.25,2.60151659078e-05,27.43372992677147
3827749009.1235447,2082846798.564833,31.96314,0.04238,0.25,2.601516569034e-05,27.43372485030231
3827749014.289483,2082846803.7307713,31.96324,0.04175,0.25,2.601516601562e-05,27.433732443762555
3827749019.4694233,2082846808.9107115,31.96338,0.04128,0.25,2.601516819508e-05,27.433783321899423
3827749024.695428,2082846814.1367161,31.96356,0.04109,0.25,2.601516954635e-05,27.43381486644999
3827749029.85937,2082846819.3006585,31.96348,0.04102,0.25,2.601516639003e-05,27.433741184131804
3827749035.019309,2082846824.4605973,31.96324,0.04103,0.25,2.601516067327e-05,27.433607729873764
3827749040.210277,2082846829.6515653,31.9629,0.04124,0.25,2.601515201151e-05,27.43340552622864
3827749045.422187,2082846834.863475,31.96256,0.04179,0.25,2.601514279336e-05,27.433190333768284
3827749050.599128,2082846840.040416,31.96216,0.04201,0.25,2.601513102248e-05,27.43291554894887
3827749055.7851043,2082846845.2263925,31.96163,0.04174,0.25,2.601511850371e-05,27.43262330463447
3827749060.9822884,2082846850.4235766,31.96111,0.042,0.25,2.601510277518e-05,27.432256129510424
3827749066.2232265,2082846855.6645148,31.96037,0.0423,0.25,2.60150830254e-05,27.431795079259402
3827749071.449162,2082846860.8904502,31.95974,0.04252,0.25,2.601506595966e-05,27.43139668594275
3827749076.7041674,2082846866.1454556,31.95906,0.04198,0.25,2.601504885103e-05,27.430997290590696
3827749082.495106,2082846871.9363945,31.95835,0.04191,0.25,2.601503108799e-05,27.430582617421095
3827749088.037794,2082846877.4790823,31.95794,0.04112,0.25,2.601502225216e-05,27.430376347141113
3827749093.231702,2082846882.67299,31.95767,0.04092,0.25,2.601501679019e-05,27.430248838688993
3827749098.4086466,2082846887.8499348,31.95737,0.04097,0.25,2.601501162354e-05,27.43012822434173
3827749103.603588,2082846893.0448763,31.95732,0.04176,0.25,2.601500916607e-05,27.430070855201173
3827749108.7545276,2082846898.1958158,31.95732,0.04203,0.25,2.601500769935e-05,27.43003661491152
3827749113.940463,2082846903.3817513,31.95741,0.04249,0.25,2.601500694286e-05,27.430018954799074
3827749119.150403,2082846908.5916913,31.95743,0.04243,0.25,2.601500439676e-05,27.42995951657677
3827749124.330374,2082846913.771662,31.95742,0.04245,0.25,2.601500089254e-05,27.4298777111962
3827749129.499278,2082846918.9405663,31.95725,0.04187,0.25,2.601499588302e-05,27.42976076480274
3827749134.720218,2082846924.1615064,31.95695,0.04137,0.25,2.601498638057e-05,27.42953893153669
3827749139.871195,2082846929.312483,31.95663,0.04088,0.25,2.60149787242e-05,27.42936019455436
3827749145.0441046,2082846934.4853928,31.95608,0.04082,0.25,2.601496697323e-05,27.42908586935059
3827749150.255039,2082846939.6963274,31.95553,0.04112,0.25,2.601495506208e-05,27.42880780438293
3827749155.430979,2082846944.872267,31.955,0.04134,0.25,2.60149435841e-05,27.428539851378574
3827749160.579923,2082846950.0212114,31.95437,0.04195,0.25,2.601492838778e-05,27.428185093325325
3827749165.797889,2082846955.2391775,31.95368,0.04237,0.25,2.60149107228e-05,27.42777270363162
3827749171.0148,2082846960.4560883,31.95303,0.04263,0.25,2.601489408903e-05,27.427384386813003
3827749176.214743,2082846965.6560314,31.95259,0.04296,0.25,2.60148826162e-05,27.42711655215836
3827749181.4076815,2082846970.8489697,31.95214,0.04218,0.25,2.601487151676e-05,27.42685743400399
3827749186.6056166,2082846976.0469048,31.95184,0.04164,0.25,2.601486259409e-05,27.42664913264448
3827749191.7725883,2082846981.2138765,31.95165,0.04153,0.25,2.601485947948e-05,27.426576421455298
3827749196.9396048,2082846986.380893,31.95162,0.04129,0.25,2.601485733907e-05,27.426526453143488
3827749202.1015844,2082846991.5428727,31.95133,0.041,0.25,2.601485022732e-05,27.42636042778868
3827749207.292486,2082846996.7337744,31.95093,0.0411,0.25,2.601484220946e-05,27.426173248935402
3827749212.5154595,2082847001.9567478,31.95064,0.04115,0.25,2.601483692798e-05,27.42604995143133
3827749217.7253733,2082847007.1666615,31.95043,0.04149,0.25,2.601483203937e-05,27.42593582551153
3827749222.889303,2082847012.3305914,31.95009,0.04209,0.25,2.601482321372e-05,27.42572978816786
3827749228.110278,2082847017.5515664,31.95,0.0409,0.25,2.601481717705e-05,27.425588860246084
3827749233.330658,2082847022.7719462,31.94983,0.04125,0.25,2.60148135813e-05,27.425504916307496
3827749238.5095787,2082847027.950867,31.94958,0.04168,0.25,2.601480775378e-05,27.42536887090789
3827749243.6795254,2082847033.1208136,31.94929,0.04185,0.25,2.601480074281e-05,27.425205197352174
3827749248.8794603,2082847038.3207486,31.94919,0.04245,0.25,2.601479758059e-05,27.425131374173123
3827749254.0834002,2082847043.5246885,31.94928,0.04249,0.25,2.601479700603e-05,27.42511796085749
3827749259.255349,2082847048.6966374,31.94942,0.04259,0.25,2.601479826587e-05,27.42514737228686
3827749264.484282,2082847053.9255702,31.94945,0.04222,0.25,2.60147942965e-05,27.425054705866106
3827749269.6642194,2082847059.1055076,31.94922,0.04156,0.25,2.601478769617e-05,27.424900618610675
3827749274.8411613,2082847064.2824495,31.94893,0.04105,0.25,2.601478207612e-05,27.424769416278696
3827749280.033102,2082847069.4743903,31.9488,0.04093,0.25,2.601478067187e-05,27.42473663348329
3827749285.1970406,2082847074.6383288,31.94866,0.04098,0.25,2.601477753305e-05,27.424663356416914
3827749290.391981,2082847079.8332694,31.94827,0.0414,0.25,2.601476735481e-05,27.424425740962718
3827749295.6099167,2082847085.051205,31.94759,0.0416,0.25,2.601475228718e-05,27.424073980055194
3827749300.774863,2082847090.216151,31.94727,0.04233,0.25,2.601474451838e-05,27.423892613528132
3827749305.9478,2082847095.3890884,31.94709,0.04244,0.25,2.601473905876e-05,27.423765155867816
3827749311.1577725,2082847100.5990608,31.94701,0.04265,0.25,2.601473456835e-05,27.42366032485766
3827749316.350683,2082847105.7919714,31.94682,0.042,0.25,2.60147275145e-05,27.423495648867817
3827749321.5256243,2082847110.9669125,31.94665,0.0416,0.25,2.601472210329e-05,27.423369321117544
3827749326.7165565,2082847116.1578448,31.94641,0.04148,0.25,2.601471528121e-05,27.423210055699116
3827749331.913499,2082847121.354787,31.94597,0.04122,0.25,2.601470441726e-05,27.422956430221287
3827749337.071494,2082847126.5127823,31.94545,0.04085,0.25,2.601469424074e-05,27.42271885292487
3827749342.2794733,2082847131.7207615,31.94505,0.04082,0.25,2.601468689886e-05,27.422547451919687
3827749347.4713764,2082847136.9126647,31.94476,0.04121,0.25,2.60146814846e-05,27.422421052375338
3827749352.6913533,2082847142.1326416,31.94466,0.04153,0.25,2.601467966912e-05,27.42237866875514
3827749357.884286,2082847147.3255742,31.94464,0.04183,0.25,2.601467801244e-05,27.422339992421538
3827749363.066251,2082847152.507539,31.94472,0.04203,0.25,2.601467918325e-05,27.42236732578666
3827749368.230191,2082847157.6714795,31.94482,0.04249,0.25,2.601467793594e-05,27.42233820647618
3827749373.4151354,2082847162.8564236,31.9447,0.04232,0.25,2.601467262478e-05,27.422214213743818
3827749378.5750732,2082847168.0163615,31.94454,0.04192,0.25,2.601466647637e-05,27.422070674731998
3827749383.7520113,2082847173.1932995,31.94443,0.04193,0.25,2.601466339748e-05,27.421998795813394
3827749388.946952,2082847178.38824,31.9444,0.04134,0.25,2.6014662683e-05,27.421982115756258
3827749394.1008983,2082847183.5421865,31.94422,0.04109,0.25,2.601465897869e-05,27.421895635913607
3827749399.272831,2082847188.7141192,31.94405,0.04105,0.25,2.601465584181e-05,27.42182240311295
3827749404.470311,2082847193.9115994,31.94406,0.04262,0.25,2.601465424906e-05,27.421785219167518
3827749409.701247,2082847199.1425354,31.94413,0.04229,0.25,2.601465337969e-05,27.421764923068785
3827749414.909221,2082847204.3505094,31.94412,0.04176,0.25,2.601465194808e-05,27.42173150104852
3827749420.139126,2082847209.580414,31.94406,0.04124,0.25,2.601465043455e-05,27.421696166537796
3827749425.312101,2082847214.7533891,31.9442,0.04098,0.25,2.601465440309e-05,27.42178881511384
3827749430.5420055,2082847219.9832938,31.94441,0.041,0.25,2.601466030196e-05,27.421926528629655
3827749435.7349453,2082847225.1762335,31.94458,0.04104,0.25,2.601466471599e-05,27.42202957738806
3827749440.9318843,2082847230.3731725,31.94474,0.04138,0.25,2.601466798422e-05,27.42210587657387
3827749446.1378317,2082847235.57912,31.94494,0.04198,0.25,2.601467263751e-05,27.42221451093469
3827749451.3777695,2082847240.8190577,31.94531,0.04235,0.25,2.601467831568e-05,27.422347071768367
3827749456.5917025,2082847246.0329907,31.94564,0.04246,0.25,2.601468197082e-05,27.422432403511852
3827749461.7906423,2082847251.2319305,31.94585,0.04267,0.25,2.601468377048e-05,27.422474417792326
3827749466.9645886,2082847256.4058769,31.94598,0.04214,0.25,2.601468459209e-05,27.42249359883083
3827749472.1655216,2082847261.6068099,31.94611,0.04163,0.25,2.601468612884e-05,27.422529475289327
3827749477.3584633,2082847266.7997515,31.94616,0.04125,0.25,2.601468781826e-05,27.422568915923833
3827749482.581401,2082847272.022689,31.94631,0.04085,0.25,2.601469200898e-05,27.422666751038857
3827749487.8493395,2082847277.2906277,31.94661,0.04081,0.25,2.60147001992e-05,27.422857956976202
3827749493.028288,2082847282.4695761,31.9467,0.04132,0.25,2.601470058735e-05,27.422867018582348
3827749498.217221,2082847287.658509,31.94654,0.04179,0.25,2.601469686107e-05,27.42278002621269
3827749503.381199,2082847292.822487,31.94634,0.04232,0.25,2.601469172951e-05,27.422660226629336
3827749508.5760994,2082847298.0173876,31.94612,0.04264,0.25,2.601468394502e-05,27.422478492546265
3827749513.7430406,2082847303.1843288,31.94588,0.04239,0.25,2.601467584512e-05,27.422289394834916
3827749518.9150085,2082847308.3562968,31.9455,0.04243,0.25,2.601466415308e-05,27.422016435845368
3827749524.1199193,2082847313.5612075,31.94491,0.04177,0.25,2.60146498758e-05,27.421683122091903
3827749529.2978635,2082847318.7391517,31.94437,0.04127,0.25,2.601463738379e-05,27.42139148634989
3827749534.494829,2082847323.9361174,31.94385,0.04071,0.25,2.601462660993e-05,27.42113996182689
3827749539.707776,2082847329.1490643,31.94341,0.0409,0.25,2.601461894245e-05,27.42096095808141
3827749544.934677,2082847334.3759654,31.94314,0.0411,0.25,2.601461486978e-05,27.420865878123518
3827749550.1336527,2082847339.574941,31.94307,0.04153,0.25,2.601461306462e-05,27.420823735107987
3827749555.318557,2082847344.759845,31.94301,0.04205,0.25,2.601461092736e-05,27.42077383892056
3827749560.5324993,2082847349.9737875,31.94294,0.04263,0.25,2.60146086256e-05,27.42072010232438
3827749565.767474,2082847355.2087624,31.94292,0.04262,0.25,2.601460566744e-05,27.42065104147637
3827749570.9933777,2082847360.434666,31.94293,0.04235,0.25,2.601460308404e-05,27.42059072971114
3827749576.173317,2082847365.6146052,31.94289,0.04206,0.25,2.601460051329e-05,27.420530713253427
3827749581.372256,2082847370.813544,31.94284,0.04158,0.25,2.601459810951e-05,27.420474594843864
3827749586.535201,2082847375.9764893,31.94271,0.04112,0.25,2.601459552238e-05,27.420414195945888
3827749591.711135,2082847381.1524231,31.94248,0.04079,0.25,2.601459046447e-05,27.420296114394592
3827749596.9260745,2082847386.3673627,31.94226,0.04062,0.25,2.601458748983e-05,27.420226668661385
3827749602.096044,2082847391.5373323,31.94228,0.04122,0.25,2.601458860498e-05,27.420252702876514
3827749607.2984905,2082847396.7397788,31.94265,0.04171,0.25,2.601459104528e-05,27.420309673940594
3827749612.4884615,2082847401.9297497,31.9428,0.04127,0.25,2.601459591695e-05,27.420423407541797
3827749617.6593943,2082847407.1006825,31.94284,0.04095,0.25,2.601459570316e-05,27.420418416419665
3827749622.8253136,2082847412.2666018,31.94288,0.04124,0.25,2.601459807486e-05,27.420473785908225
3827749628.0082493,2082847417.4495375,31.94294,0.04129,0.25,2.601459909225e-05,27.42049753779634
3827749633.2061925,2082847422.6474807,31.94267,0.04162,0.25,2.601459200925e-05,27.420332178708826
3827749638.361129,2082847427.802417,31.94218,0.04213,0.25,2.601457803003e-05,27.420005820688015
3827749643.5960693,2082847433.0373576,31.94149,0.04252,0.25,2.601456203827e-05,27.419632477387548
3827749648.7860117,2082847438.2273,31.941,0.04227,0.25,2.60145493626e-05,27.419336550968524
3827749653.995949,2082847443.437237,31.94081,0.04207,0.25,2.601454500464e-05,27.419234809856675
3827749659.178893,2082847448.6201813,31.94087,0.04185,0.25,2.601454586855e-05,27.419254978738834
3827749664.3658276,2082847453.8071158,31.94096,0.04129,0.25,2.601454748125e-05,27.419292628900994
3827749669.598768,2082847459.0400565,31.94102,0.04114,0.25,2.601454792708e-05,27.41930303726569
3827749674.7707434,2082847464.2120316,31.9409,0.0411,0.25,2.60145466093e-05,27.419272272320473
3827749680.0706477,2082847469.511936,31.940765,0.04115,0.25,2.601454412196e-05,27.41921420276719
3827749685.254587,2082847474.6958754,31.940584,0.04131,0.25,2.601453999733e-05,27.419117908930385
3827749690.409544,2082847479.8508322,31.94036,0.042,0.25,2.601453340768e-05,27.41896406650753
3827749695.599498,2082847485.040786,31.940179,0.04235,0.25,2.601452885993e-05,27.418857894354716
3827749700.7984037,2082847490.239692,31.940136,0.04251,0.25,2.60145261598e-05,27.41879485686715
3827749706.027348,2082847495.4686363,31.940163,0.04227,0.25,2.601452420998e-05,27.41874933617486
3827749711.229283,2082847500.670571,31.940002,0.04192,0.25,2.601451882593e-05,27.418623639553296
3827749716.458227,2082847505.8995154,31.939906,0.04177,0.25,2.601451551762e-05,27.418546403346692
3827749721.660163,2082847511.1014512,31.939787,0.04109,0.25,2.601451254209e-05,27.418476936237262
3827749726.8891068,2082847516.330395,31.939593,0.04081,0.25,2.60145085046e-05,27.418382676434
3827749732.096041,2082847521.5373294,31.93948,0.04087,0.25,2.6014507429e-05,27.418357565319372
3827749737.304014,2082847526.7453024,31.93949,0.0414,0.25,2.601450855503e-05,27.418383853780043
3827749742.500958,2082847531.9422462,31.9396,0.04146,0.25,2.60145114386e-05,27.418451174010546
3827749747.6928673,2082847537.1341555,31.93991,0.04223,0.25,2.601451854335e-05,27.418617042407465
3827749752.9468,2082847542.3880885,31.94017,0.04249,0.25,2.601452193965e-05,27.41869633281126
3827749758.151739,2082847547.5930274,31.94041,0.04226,0.25,2.601452438625e-05,27.418753451392305
3827749763.3497343,2082847552.7910225,31.94064,0.04242,0.25,2.601452977773e-05,27.418879321394982
3827749768.553674,2082847557.9949625,31.94092,0.04205,0.25,2.601453326566e-05,27.418960750897458
3827749773.743616,2082847563.1849043,31.94105,0.04191,0.25,2.601453379644e-05,27.41897314252852
3827749778.9355516,2082847568.3768399,31.94117,0.04128,0.25,2.601453667933e-05,27.419040446688342
3827749784.14849,2082847573.5897782,31.94119,0.04081,0.25,2.601453626044e-05,27.419030667253296
3827749789.32047,2082847578.761758,31.94083,0.04109,0.25,2.601453008124e-05,27.418886407165807
3827749794.485371,2082847583.9266593,31.9405,0.04141,0.25,2.601452191672e-05,27.4186957974849
3827749799.658344,2082847589.099632,31.94026,0.04168,0.25,2.601451811273e-05,27.418606989102052
3827749804.8382916,2082847594.2795799,31.94029,0.04195,0.25,2.601451889047e-05,27.418625146311587
3827749810.0371904,2082847599.4784787,31.94042,0.04223,0.25,2.601451998001e-05,27.418650582837994
3827749815.2511644,2082847604.6924527,31.94055,0.04237,0.25,2.6014520132e-05,27.418654131213795
3827749820.4660764,2082847609.9073646,31.94058,0.04217,0.25,2.60145187574e-05,27.418622039643864
3827749825.63501,2082847615.076298,31.94052,0.04165,0.25,2.60145165329e-05,27.41857010619987
3827749830.8139505,2082847620.2552388,31.94027,0.04137,0.25,2.601450916745e-05,27.41839815142531
3827749836.0048904,2082847625.4461787,31.93995,0.04103,0.25,2.601450155056e-05,27.41822032634604
3827749841.2148323,2082847630.6561205,31.93963,0.04102,0.25,2.601449557729e-05,27.418080873361774
3827749846.421771,2082847635.8630593,31.93942,0.0409,0.25,2.601449229935e-05,27.418004345972633
3827749851.6347113,2082847641.0759995,31.93938,0.04142,0.25,2.60144920396e-05,27.41799828180022
3827749856.8716526,2082847646.3129408,31.93915,0.04181,0.25,2.601448645084e-05,27.417867805512543
3827749862.039589,2082847651.4808772,31.93902,0.0422,0.25,2.601448154438e-05,27.417753258265435
3827749867.216531,2082847656.657819,31.93892,0.04241,0.25,2.601447806611e-05,27.417672053803372
3827749872.3924704,2082847661.8337586,31.93874,0.04233,0.25,2.601447152799e-05,27.417519413317372
3827749877.590406,2082847667.0316942,31.93838,0.04191,0.25,2.601446086637e-05,27.417270504385463
3827749882.7793484,2082847672.2206366,31.93797,0.04173,0.25,2.601445166397e-05,27.417055662534796
3827749887.9372935,2082847677.3785818,31.93774,0.04128,0.25,2.601444630915e-05,27.416930647277887
3827749893.1342316,2082847682.5755198,31.93746,0.04087,0.25,2.601444171736e-05,27.4168234458902
3827749898.309211,2082847687.750499,31.93719,0.04106,0.25,2.601443662206e-05,27.416704489331934
3827749903.505107,2082847692.9463952,31.93691,0.04082,0.25,2.601443089771e-05,27.416570846681186
3827749908.685087,2082847698.1263754,31.93674,0.04161,0.25,2.601442831126e-05,27.41651046249802
3827749913.86602,2082847703.3073084,31.93659,0.04203,0.25,2.601442370322e-05,27.416402881510084
3827749919.059927,2082847708.5012152,31.93643,0.04229,0.25,2.601441828833e-05,27.416276463433885
3827749924.2598996,2082847713.7011878,31.93644,0.04249,0.25,2.60144172513e-05,27.416252252529187
3827749929.4708395,2082847718.9121277,31.93642,0.04228,0.25,2.601441433421e-05,27.416184148998656
3827749934.64375,2082847724.0850384,31.93626,0.0419,0.25,2.601440877428e-05,27.416054344622765
3827749939.8117094,2082847729.2529976,31.93612,0.04137,0.25,2.60144063138e-05,27.41599690123447
3827749945.011624,2082847734.452912,31.93603,0.0411,0.25,2.601440498239e-05,27.415965817576623
3827749950.200561,2082847739.6418493,31.93589,0.04109,0.25,2.601440131313e-05,27.415880153464997
3827749955.4105377,2082847744.851826,31.93568,0.04081,0.25,2.601439802257e-05,27.415803330614587
3827749960.577444,2082847750.0187323,31.93555,0.0414,0.25,2.601439638522e-05,27.41576510431578
3827749965.784383,2082847755.225671,31.93565,0.04184,0.25,2.601439883538e-05,27.415822306834468
3827749970.981326,2082847760.4226143,31.93577,0.04215,0.25,2.601439835812e-05,27.415811164512764
3827749976.1512628,2082847765.592551,31.93553,0.04245,0.25,2.601439018273e-05,27.41562029817008
3827749981.3192034,2082847770.7604916,31.93523,0.04226,0.25,2.601438161711e-05,27.415420321149465
3827749986.5181727,2082847775.959461,31.93494,0.04196,0.25,2.601437391466e-05,27.41524049593621
3827749991.7120843,2082847781.1533725,31.93478,0.04146,0.25,2.601437041144e-05,27.41515870797406
3827749996.9360228,2082847786.377311,31.93445,0.04117,0.25,2.601436219582e-05,27.414966901787135
3827750002.1349697,2082847791.576258,31.93391,0.04122,0.25,2.601435125147e-05,27.414711388952703
3827750007.303935,2082847796.7452233,31.93335,0.04104,0.25,2.601433964923e-05,27.414440516304325
3827750012.4728484,2082847801.9141366,31.93281,0.0412,0.25,2.60143284299e-05,27.41417858295215
3827750017.7017794,2082847807.1430676,31.93247,0.04157,0.25,2.601432195616e-05,27.414027442897975
3827750022.8637285,2082847812.3050168,31.93237,0.04213,0.25,2.601432049284e-05,27.413993279282373
3827750028.0326724,2082847817.4739606,31.93237,0.04245,0.25,2.601431897864e-05,27.41395792778327
3827750033.2456226,2082847822.6869109,31.93248,0.0422,0.25,2.601431805896e-05,27.41393645633225
3827750038.424609,2082847827.8658974,31.9325,0.04229,0.25,2.601431738792e-05,27.41392078979192
3827750043.656519,2082847833.0978072,31.93257,0.04201,0.25,2.601431739105e-05,27.413920862867
3827750048.842504,2082847838.2837923,31.93253,0.0415,0.25,2.601431542112e-05,27.41387487158099
3827750054.004416,2082847843.4457042,31.9323,0.04093,0.25,2.601430998397e-05,27.413747932234457
3827750059.204365,2082847848.645653,31.93192,0.04087,0.25,2.601430252858e-05,27.413573873575853
3827750064.3853197,2082847853.826608,31.9317,0.04104,0.25,2.60142991839e-05,27.41349578632955
3827750069.582263,2082847859.0235512,31.93167,0.04144,0.25,2.60143001478e-05,27.41351829021847
3827750074.77421,2082847864.2154982,31.93171,0.04168,0.25,2.601430051225e-05,27.4135267989244
3827750079.9661803,2082847869.4074686,31.93176,0.04237,0.25,2.60143001985e-05,27.413519473896223
3827750085.167107,2082847874.6083953,31.93182,0.0424,0.25,2.601429930211e-05,27.41349854614367
3827750090.3560567,2082847879.797345,31.93174,0.04262,0.25,2.601429537056e-05,27.4134067573813
3827750095.554011,2082847884.995299,31.93153,0.0421,0.25,2.601428827232e-05,27.41324103671711
3827750100.748954,2082847890.190242,31.93118,0.04135,0.25,2.601427906289e-05,27.413026026476977
3827750105.9149027,2082847895.356191,31.93069,0.04126,0.25,2.601426737724e-05,27.41275320422532
3827750111.0818563,2082847900.5231445,31.93035,0.04101,0.25,2.601426163407e-05,27.4126191195881
3827750116.2858315,2082847905.7271197,31.93001,0.04106,0.25,2.60142560538e-05,27.412488838059772
3827750121.5057535,2082847910.9470417,31.92979,0.0409,0.25,2.601425205172e-05,27.412395402188995
3827750126.697697,2082847916.1389854,31.92966,0.04162,0.25,2.601424980561e-05,27.41234296262787
3827750131.8876457,2082847921.328934,31.92949,0.04204,0.25,2.601424495582e-05,27.412229735331394
3827750137.131649,2082847926.5729373,31.92957,0.04213,0.25,2.601424621742e-05,27.412259189717393
3827750142.34363,2082847931.784918,31.92967,0.04231,0.25,2.601424618497e-05,27.412258432112175
3827750147.5636015,2082847937.0048897,31.92967,0.04234,0.25,2.601424650592e-05,27.41226592528301
3827750152.766551,2082847942.2078393,31.92995,0.04229,0.25,2.601425115862e-05,27.412374551131695
3827750157.9465017,2082847947.38779,31.93022,0.04174,0.25,2.601425478076e-05,27.412459116619292
3827750163.104446,2082847952.5457342,31.93026,0.04157,0.25,2.601425444779e-05,27.41245134282666
3827750168.3183975,2082847957.7596858,31.93013,0.04112,0.25,2.60142507853e-05,27.412365835290952
3827750173.4883785,2082847962.9296668,31.92996,0.04099,0.25,2.601424931534e-05,27.41233151637288
3827750178.6652927,2082847968.106581,31.93,0.04113,0.25,2.601425093392e-05,27.412369305097748
3827750183.833262,2082847973.2745502,31.93018,0.04126,0.25,2.601425591805e-05,27.41248566872853
3827750188.9932485,2082847978.4345367,31.93037,0.0415,0.25,2.601425981414e-05,27.41257663002919
3827750194.167159,2082847983.6084473,31.9306,0.04214,0.25,2.601426399466e-05,27.412674231819754
3827750199.3471107,2082847988.788399,31.93084,0.04226,0.25,2.601426904097e-05,27.412792046979096
3827750204.545059,2082847993.9863474,31.93105,0.04244,0.25,2.601427094589e-05,27.41283652073596
3827750209.7450085,2082847999.1862967,31.93108,0.04225,0.25,2.60142687728e-05,27.412785786071108
3827750214.9589596,2082848004.4002478,31.93106,0.04182,0.25,2.601426707633e-05,27.412746178942104
3827750220.1469,2082848009.5881884,31.93107,0.04167,0.25,2.601426571446e-05,27.41271438364343
3827750225.3038588,2082848014.745147,31.93094,0.04109,0.25,2.601426490259e-05,27.412695429079264
3827750230.4988184,2082848019.9401066,31.93083,0.04135,0.25,2.60142629996e-05,27.41265100035089
3827750235.671283,2082848025.112571,31.93078,0.04251,0.25,2.601426039277e-05,27.41259013919453
3827750240.874196,2082848030.3154843,31.93071,0.04237,0.25,2.601425574882e-05,27.41248171774587
3827750246.0931444,2082848035.5344326,31.93065,0.04177,0.25,2.60142541803e-05,27.41244509778405
3827750251.2520943,2082848040.6933825,31.93049,0.04137,0.25,2.601425021394e-05,27.412352495842338
3827750256.405042,2082848045.8463304,31.9303,0.04096,0.25,2.60142468378e-05,27.41227367363458
3827750261.60499,2082848051.0462782,31.93014,0.04085,0.25,2.601424472684e-05,27.412224389369197
3827750266.8309393,2082848056.2722275,31.92998,0.041,0.25,2.601424333372e-05,27.41219186439963
3827750272.0018916,2082848061.4431798,31.92989,0.04148,0.25,2.60142407584e-05,27.41213173876531
3827750277.193837,2082848066.6351254,31.92983,0.04187,0.25,2.601423946188e-05,27.41210146908829
3827750282.3887835,2082848071.8300717,31.92982,0.04249,0.25,2.601423946781e-05,27.41210160753519
3827750287.5647335,2082848077.0060217,31.92992,0.04268,0.25,2.601423761407e-05,27.41205832851029
3827750292.730683,2082848082.171971,31.92998,0.04249,0.25,2.601423809284e-05,27.412069506291644
3827750297.953636,2082848087.3949244,31.93019,0.04193,0.25,2.601424073435e-05,27.412131177273306
3827750303.1175804,2082848092.5588686,31.93035,0.04146,0.25,2.601424357378e-05,27.412197469045864
3827750308.315528,2082848097.7568161,31.93027,0.04112,0.25,2.601424089954e-05,27.412135033941507
3827750313.506513,2082848102.9478014,31.93006,0.04063,0.25,2.60142367719e-05,27.412038666474675
3827750318.7214265,2082848108.1627147,31.92976,0.04087,0.25,2.60142314245e-05,27.41191382136392
3827750323.900379,2082848113.3416674,31.92938,0.04098,0.25,2.601422274598e-05,27.41171120482809
3827750329.0823565,2082848118.5236447,31.92906,0.04146,0.25,2.60142161471e-05,27.411557141303383
