#Procedure: <__main__.ds345_sr830_fsweep>
#Parameters:
#	Delay (s): 1
#	Drive Amplitude (Vpp): 1
#	DS345 addr: 2::16
#	stop frequency (Hz): 1200
#	start frequency (Hz): 500
#	Frequency Step (Hz): 1
#	SR830 addr.: 2::25
#Data:
UTC,timestamp,f,X_sr,sigma_xsr,Y_sr,sigma_ysr
1701893654.1009328,698.2425632476807,586.0,4.687029883112118e-05,1.1733641730379548e-07,0.0014818934155945162,1.1917786083381458e-07
1701893662.1504965,706.2921268939972,587.0,4.689936966341069e-05,1.0816170112276681e-07,0.001481771469116211,0.0
1701893670.2004776,714.3421080112457,588.0,4.6910461268598794e-05,1.0229434220973068e-07,0.0014820724206189913,1.0487442141315857e-07
1701893678.2469628,722.3885931968689,589.0,4.699771968693556e-05,7.822984578483448e-08,0.0014820504735975348,2.0108211514400242e-07
1701893686.3014123,730.443042755127,590.0,4.685236552548805e-05,1.1916859133000168e-07,0.0014820567030615968,9.470994979041112e-08
1701893694.3500228,738.4916532039642,591.0,4.685557464333819e-05,1.190414366423834e-07,0.0014821261710244705,1.1917337568006505e-07
1701893702.399648,746.5412783622742,592.0,4.69354250463152e-05,8.237021828026757e-08,0.001481828100607684,1.0146365804043018e-07
1701893710.4507012,754.5923316478729,593.0,4.696846008300781e-05,0.0,0.0014817846831308879,5.4551410794253155e-08
1701893718.500016,762.6416463851929,594.0,4.696166430403105e-05,3.967439168566931e-08,0.0014819787403750023,8.034889102327094e-08
1701893726.5474393,770.6890697479248,595.0,4.684188286589367e-05,1.1898137820105748e-07,0.0014818695192291695,1.1731642664666137e-07
1701893734.5953968,778.7370271682739,596.0,4.693256505128888e-05,8.526188572352108e-08,0.0014817671239281609,3.1891893980495655e-08
1701893742.6498616,786.791491985321,597.0,4.695750265227256e-05,4.992383977805766e-08,0.0014818290900881809,1.0206730060482095e-07
1701893750.6972141,794.838844537735,598.0,4.689478080737421e-05,1.1017201345125598e-07,0.001481906547788206,1.181482857092855e-07
1701893758.7435784,802.8852088451385,599.0,4.685972761937955e-05,1.1874801402040927e-07,0.0014820965338772662,1.1467562399580727e-07
1701893766.7905395,810.9321699142456,600.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701893774.835978,818.9776084423065,601.0,4.6911262276620024e-05,1.0181075911281445e-07,0.001481757500014981,5.599426289730737e-08
1701893782.887454,827.029084444046,602.0,4.696298570549875e-05,3.57102856060322e-08,0.0014818324423553637,1.0401642730467642e-07
1701893790.9389877,835.0806181430817,603.0,4.695694501307496e-05,5.1115650989572446e-08,0.001481771469116211,0.0
1701893798.997453,843.1390833854675,604.0,4.6796300348929725e-05,1.0680405020205286e-07,0.0014818881299886455,1.1918204682502904e-07
1701893807.0455296,851.1871600151062,605.0,4.691692542576733e-05,9.813765259505431e-08,0.001481945139023395,1.6890072674754472e-07
1701893815.094312,859.235942363739,606.0,4.693787907761236e-05,7.972378542746093e-08,0.001481753724582216,6.257601853094658e-08
1701893823.1448157,867.2864460945129,607.0,4.695165940720414e-05,6.101909984257065e-08,0.001481771469116211,0.0
1701893831.1923218,875.3339521884918,608.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701893839.2399743,883.3816046714783,609.0,4.6936532396899915e-05,8.119591378659908e-08,0.0014818621513016062,1.1574566533438289e-07
1701893847.2877598,891.4293901920319,610.0,4.696846008300781e-05,0.0,0.001482035769902394,7.416812248522278e-08
1701893855.3342013,899.475831747055,611.0,4.688452316235892e-05,1.1387148329257333e-07,0.0014818254150921785,1.0963677913779778e-07
1701893863.3885,907.5301303863525,612.0,4.696846008300781e-05,0.0,0.0014819475930546921,1.0474529799627757e-07
1701893871.4362857,915.5779161453247,613.0,4.691730296904382e-05,9.787622853945169e-08,0.001481844523740211,1.0991178991864248e-07
1701893879.4857378,923.6273682117462,614.0,4.6887477050201344e-05,1.1291416213442813e-07,0.0014819502358576276,1.0326550557883005e-07
1701893887.5323813,931.6740117073059,615.0,4.696846008300781e-05,0.0,0.0014816995471220401,1.0942927583990735e-07
1701893895.5799913,939.7216217517853,616.0,4.695958781601037e-05,4.5128662391728854e-08,0.001481791667681503,6.639074632028737e-08
1701893903.6272645,947.7688949108124,617.0,4.696846008300781e-05,0.0,0.0014817867717349963,5.8431656537062107e-08
1701893911.6728446,955.8144750595093,618.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701893919.7219641,963.8635945320129,619.0,4.674250043203032e-05,9.641667345736866e-08,0.0014818713293128418,1.1762851405325468e-07
1701893927.773728,971.9153583049774,620.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701893935.8222094,979.9638397693634,621.0,4.6956756241436717e-05,5.1511487746808856e-08,0.00148177694349372,3.57102856060322e-08
1701893943.871726,988.0133564472198,622.0,4.696846008300781e-05,0.0,0.0014819020990898754,1.1866095688800228e-07
1701893951.9203765,996.0620069503784,623.0,4.679554526237675e-05,1.0642636255452409e-07,0.0014820293311740517,6.525057630616219e-08
1701893959.9703014,1004.1119318008423,624.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701893968.0159495,1012.1575798988342,625.0,4.693445426348461e-05,8.33739972081311e-08,0.0014818190772635433,9.531070846571782e-08
1701893976.0637157,1020.2053461074829,626.0,4.690654298566394e-05,1.0453927217715248e-07,0.00148190266540479,1.186050866088534e-07
1701893984.1116168,1028.2532472610474,627.0,4.682431319247335e-05,1.16571740882517e-07,0.001481771469116211,0.0
1701893992.161084,1036.3027143478394,628.0,4.691163981989651e-05,1.0157984098794186e-07,0.0014818279118360457,1.0134699029222495e-07
1701894000.2110198,1044.3526501655579,629.0,4.6899692759083117e-05,1.0801140133790982e-07,0.001481771469116211,0.0
1701894008.2587893,1052.4004197120667,630.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701894016.3064506,1060.4480810165405,631.0,4.6879359869756874e-05,1.1534425967325966e-07,0.001481896435940728,1.1907017051433315e-07
1701894024.3543375,1068.4959678649902,632.0,4.685983038175314e-05,1.1873890275173874e-07,0.0014818969128060076,1.1904615478366225e-07
1701894032.4003928,1076.5420231819153,633.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701894040.4491646,1084.5907950401306,634.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701894048.4950476,1092.636677980423,635.0,4.690724960786605e-05,1.0414889458054937e-07,0.001481771469116211,0.0
1701894056.548322,1100.6899523735046,636.0,4.688653319201013e-05,1.1322931366625078e-07,0.001481771469116211,0.0
1701894064.59682,1108.7384505271912,637.0,4.678761685357052e-05,1.0203975778718934e-07,0.001481771469116211,0.0
1701894072.6435144,1116.7851448059082,638.0,4.691031841842881e-05,1.0237968497464862e-07,0.0014817793975250172,4.274833676201287e-08
1701894080.698974,1124.8406043052673,639.0,4.678596218489996e-05,1.0102181319948608e-07,0.001481771469116211,0.0
1701894088.7460144,1132.8876447677612,640.0,4.688577810545715e-05,1.1347515231647784e-07,0.001481771469116211,0.0
1701894096.7978861,1140.939516544342,641.0,4.693315978665628e-05,8.467665307209133e-08,0.001481783172957782,5.1511487746808856e-08
1701894104.8486748,1148.990305185318,642.0,4.690559912747272e-05,1.0505103506800036e-07,0.001481771469116211,0.0
1701894112.8966181,1157.038248538971,643.0,4.673004150390625e-05,0.0,0.001481771469116211,0.0
1701894120.9503055,1165.0919358730316,644.0,4.696846008300781e-05,0.0,0.0014819147467896377,1.1675430447224279e-07
1701894129.0009449,1173.142575263977,645.0,4.6876905838459705e-05,1.1595711794065083e-07,0.0014820355606381137,7.390403610039734e-08
1701894137.0505016,1181.1921319961548,646.0,4.686859988637699e-05,1.1762851405325468e-07,0.0014818726507143094,1.230692638212957e-07
1701894145.101116,1189.2427463531494,647.0,4.692693032259424e-05,9.042535854628251e-08,0.0014818309321822576,1.0315640305964203e-07
1701894153.148145,1197.2897753715515,648.0,4.690408895436677e-05,1.0584720507996077e-07,0.001481839049362702,1.0744904200574224e-07
1701894161.2038207,1205.345451116562,649.0,4.693691023933906e-05,8.078784724732442e-08,0.0014820786550192372,1.5839531805377592e-07
1701894169.25038,1213.3920104503632,650.0,4.696846008300781e-05,0.0,0.0014819423074488214,1.0744904200574225e-07
1701894177.3013685,1221.4429988861084,651.0,4.696846008300781e-05,0.0,0.0014819088948688523,1.1780923218353677e-07
1701894185.356092,1229.4977223873138,652.0,4.679592280565324e-05,1.5968429316033004e-07,0.0014819944084209764,8.764453913746082e-08
1701894193.4055088,1237.5471391677856,653.0,4.692221103163815e-05,9.427437806613373e-08,0.0014820500960542585,8.927321926961005e-08
1701894201.4548926,1245.5965230464935,654.0,4.6861237792485495e-05,1.1860508660885343e-07,0.001481771469116211,0.0
1701894209.5030284,1253.6446588039398,655.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701894217.550378,1261.6920084953308,656.0,4.696846008300781e-05,0.0,0.001481923739619187,1.1570680556667047e-07
1701894225.5952077,1269.7368381023407,657.0,4.686029393429428e-05,1.1869668805678934e-07,0.0014818496205744438,1.1191563430847156e-07
1701894233.6463437,1277.7879741191864,658.0,4.6797486379293936e-05,1.073838914435186e-07,0.0014819522667233426,1.0206730060482095e-07
1701894241.6942513,1285.8358817100525,659.0,4.693787907761236e-05,7.972378542746093e-08,0.0014819619396991986,9.556507088313214e-08
1701894249.7466514,1293.8882818222046,660.0,4.6892891595178476e-05,1.1093392240569027e-07,0.0014819290294133352,1.128718518201409e-07
1701894257.799229,1301.9408593177795,661.0,4.692164471672342e-05,9.470994979041112e-08,0.0014818424472521905,1.0901656085380571e-07
1701894265.8482158,1309.9898462295532,662.0,4.696166430403105e-05,3.967439168566931e-08,0.0014819053082077256,1.1830817220166947e-07
1701894273.8964193,1318.038049697876,663.0,4.696034290256334e-05,4.323653558639635e-08,0.001481916445734382,1.1639114867969368e-07
1701894281.9460135,1326.0876438617706,664.0,4.696846008300781e-05,0.0,0.001481961373384284,9.598476299365473e-08
1701894289.9943693,1334.1359996795654,665.0,4.682971292889883e-05,1.1759730678764407e-07,0.0014817892136502059,6.257601853094658e-08
1701894298.0409667,1342.1825971603394,666.0,4.692689741470168e-05,9.04536175312664e-08,0.001481771469116211,0.0
1701894306.0889328,1350.2305631637573,667.0,4.6835459544428174e-05,1.1840885171905912e-07,0.0014818421256523313,1.088737105527944e-07
1701894314.1361752,1358.2778055667877,668.0,4.670474610438162e-05,1.3346488574308095e-07,0.0014818990787436636,1.1891294731162361e-07
1701894322.1913693,1366.3329997062683,669.0,4.676439794206657e-05,8.373080870331023e-08,0.001481771469116211,0.0
1701894330.2387245,1374.3803548812866,670.0,4.688351284579823e-05,1.361167870171185e-07,0.0014821044622860724,1.1663612789650381e-07
1701894338.2866442,1382.4282746315002,671.0,4.696846008300781e-05,0.0,0.0014818324906701332,1.0404346273370212e-07
1701894346.3329518,1390.474582195282,672.0,4.6897859490304735e-05,1.088487450822004e-07,0.0014817503266927278,6.777716794688009e-08
1701894354.3803706,1398.522001028061,673.0,4.696846008300781e-05,0.0,0.001481895401436251,1.1911569039466977e-07
1701894362.4277353,1406.5693657398224,674.0,4.693938925071831e-05,7.801226338056396e-08,0.0014819849698390643,7.293819521304576e-08
1701894370.4749243,1414.616554737091,675.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701894378.524989,1422.6666193008423,676.0,4.696846008300781e-05,0.0,0.0014818953033108987,1.1911954066263044e-07
1701894386.5739863,1430.7156167030334,677.0,4.680372077953985e-05,1.1017201345125598e-07,0.0014819120265035736,1.1728219572902075e-07
1701894394.62107,1438.7627003192902,678.0,4.68886096800308e-05,1.1252436519649797e-07,0.0014818167743093893,9.353629912814768e-08
1701894402.66799,1446.8096203804016,679.0,4.691556214152728e-05,9.906391791317814e-08,0.0014819288404921156,1.1293586622648229e-07
1701894410.7159524,1454.857582807541,680.0,4.695731373105298e-05,5.0331463651825074e-08,0.0014818876556662486,1.1917096022537329e-07
1701894418.764896,1462.9065263271332,681.0,4.6827636440878146e-05,1.1723341877552555e-07,0.001481771469116211,0.0
1701894426.814269,1470.955899477005,682.0,4.6838207652619784e-05,1.1869668805678934e-07,0.001481771469116211,0.0
1701894434.862056,1479.00368642807,683.0,4.6901068608154873e-05,1.0735813334415679e-07,0.001481771469116211,0.0
1701894442.910128,1487.0517585277557,684.0,4.6853120612041025e-05,1.2102043578245754e-07,0.0014818951145392605,1.1912672007061856e-07
1701894450.9553003,1495.0969307422638,685.0,4.6884701613109327e-05,1.1381605379375318e-07,0.001481771469116211,0.0
1701894459.0009937,1503.1426241397858,686.0,4.6892951427710404e-05,1.109103659765615e-07,0.001481974587398961,8.467665307209133e-08
1701894467.0483167,1511.189947128296,687.0,4.684330448685236e-05,1.1906089262627444e-07,0.0014819592968962631,9.74800362971568e-08
1701894475.0970144,1519.2386448383331,688.0,4.674154746381542e-05,8.745059252257435e-08,0.001481771469116211,0.0
1701894483.1518857,1527.2935161590576,689.0,4.689572541347207e-05,1.097768846782389e-07,0.001481771469116211,0.0
1701894491.2009246,1535.3425550460815,690.0,4.682820275579288e-05,1.1733641730379548e-07,0.001481792422768056,6.750321751026571e-08
1701894499.2522633,1543.3938937187195,691.0,4.693599136122993e-05,8.177364256065397e-08,0.0014819343790400152,1.1091036597656151e-07
1701894507.3013678,1551.4429981708527,692.0,4.696846008300781e-05,0.0,0.0014818949257676222,1.1913359993061635e-07
1701894515.3491766,1559.490807056427,693.0,4.683877396753451e-05,1.1874801402040926e-07,0.001481832064812087,1.0380414901028508e-07
1701894523.3969696,1567.5385999679565,694.0,4.689370651426338e-05,1.1060987118150899e-07,0.0014819896891300204,6.639074632028737e-08
1701894531.4468815,1575.5885119438171,695.0,4.693202715682681e-05,8.578419657766663e-08,0.001481771469116211,0.0
1701894539.4941146,1583.635745048523,696.0,4.6941654510377235e-05,7.531538896223811e-08,0.001482168455871437,1.1252436519649797e-07
1701894547.5423124,1591.6839427947998,697.0,4.6810394600976874e-05,1.1269893975165332e-07,0.001481954055496409,1.0096632654648854e-07
1701894555.5970032,1599.73863363266,698.0,4.6936343475680345e-05,8.139852221232963e-08,0.0014819479215352925,1.474592748273418e-07
1701894563.6448963,1607.7865266799927,699.0,4.684745746289372e-05,1.1919579976111864e-07,0.0014821191864738555,1.1879661816216227e-07
1701894571.6937068,1615.8353371620178,700.0,4.6836488498382204e-05,1.1852416858862615e-07,0.0014818954997172344,1.1911175286631081e-07
1701894579.7397158,1623.8813462257385,701.0,4.6773081437425774e-05,1.0059491645229208e-07,0.0014818169630810276,9.368514084180661e-08
1701894587.787135,1631.928765296936,702.0,4.6863880595420905e-05,1.1830817220166946e-07,0.001482203189852874,9.338683860785035e-08
1701894595.8354225,1639.9770529270172,703.0,4.6806494017394875e-05,1.1127763843635696e-07,0.0014820098876953125,0.0
1701894603.8845088,1648.0261392593384,704.0,4.702108570292026e-05,9.888108844817334e-08,0.0014818008941940115,7.84197043834286e-08
1701894611.9408386,1656.0824689865112,705.0,4.696846008300781e-05,0.0,0.001481771469116211,0.0
1701894619.9913712,1664.1330015659332,706.0,4.6947317659524535e-05,6.777716794688008e-08,0.0014819187109940408,1.158664261534504e-07
1701894628.0399795,1672.1816098690033,707.0,4.680064209660933e-05,1.088487450822004e-07,0.0014820574581481498,9.528237921856636e-08
1701894636.0899835,1680.2316138744354,708.0,4.696846008300781e-05,0.0,0.0014820967226489045,1.1472905946808392e-07
1701894644.14016,1688.2817904949188,709.0,4.696846008300781e-05,0.0,0.0014820395718483014,7.871533928511228e-08
1701894652.18499,1696.3266203403473,710.0,4.693162044519101e-05,8.617479439154496e-08,0.001482209388503182,8.811428261799765e-08
1701894660.233327,1704.3749573230743,711.0,4.677176003595807e-05,9.058718020469992e-08,0.0014819383432444183,1.376951623345757e-07
1701894668.2819312,1712.4235615730286,712.0,4.696846008300781e-05,0.0,0.0014818920941930486,1.1920088196636999e-07
1701894676.3327565,1720.4743869304657,713.0,4.6918207038601304e-05,9.724140563980537e-08,0.0014818330574337918,1.0435841271526413e-07
1701894684.385803,1728.5274333953857,714.0,4.696846008300781e-05,0.0,0.0014818955903574706,1.1910804945767256e-07
1701894692.4380648,1736.579695224762,715.0,4.6863608806144605e-05,1.183414643599844e-07,0.0014819284626496764,1.1306283928417324e-07
1701894700.4877357,1744.629366159439,716.0,4.692432246630705e-05,9.260182854945132e-08,0.0014818620078171356,1.1571020725516316e-07
1701894708.5409217,1752.682552099228,717.0,4.692897554811698e-05,8.86274122922049e-08,0.0014818638515925824,1.1615152521529263e-07
1701894716.5883977,1760.7300281524658,718.0,4.697960643496264e-05,5.0331463651825074e-08,0.0014817947064262186,7.071233172332919e-08
1701894724.6343205,1768.775950908661,719.0,4.6939200479080066e-05,7.822984578483448e-08,0.0014820100764669508,6.469609170100694e-08
1701894732.6832087,1776.8248391151428,720.0,4.696846008300781e-05,0.0,0.0014819942196493384,5.9076777110972717e-08
1701894740.732687,1784.874317407608,721.0,4.6956756241436717e-05,5.1511487746808856e-08,0.0014818600030145472,1.1519494385186786e-07
1701894748.7810042,1792.922634601593,722.0,4.685463078514697e-05,1.1908782643334364e-07,0.00148184037076417,1.0807402977895846e-07
