#Procedure: <__main__.tek_dual_sr830_fsweep>
#Parameters:
#	Delay (s): 3
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 22800
#	start frequency (Hz): 22700
#	Frequency Step (Hz): 0.1
#	SR830_1 addr.: 0::12
#	SR830_2 addr.: 2::9
#	Tek AFG addr: 0::1
#Data:
UTC,timestamp,f,X_1,Y_1,X_2,Y_2
1717534373.1971793,1350.7143659591675,22743.9,0.000482919,0.000883583,2.36789e-11,5.70355e-11
1717534376.2619503,1353.7791368961334,22744.0,0.000492815,0.000885371,2.34125e-11,5.62468e-11
1717534379.328506,1356.8456926345825,22744.1,0.000503425,0.000885729,2.402e-11,5.64386e-11
1717534382.3900335,1359.9072201251984,22744.2,0.000515703,0.000885848,2.55868e-11,5.73659e-11
1717534385.4520311,1362.9692177772522,22744.3,0.000528101,0.000887278,2.61445e-11,5.70142e-11
1717534388.514152,1366.0313386917114,22744.4,0.000539903,0.000887398,2.66135e-11,5.62574e-11
1717534391.5757904,1369.0929770469666,22744.5,0.000552658,0.000887517,2.72352e-11,5.75613e-11
1717534394.6407862,1372.1579728126526,22744.6,0.000566605,0.000886444,2.77681e-11,5.7707e-11
1717534397.7057495,1375.2229361534119,22744.7,0.000581268,0.000885133,2.88908e-11,5.75755e-11
1717534400.76775,1378.2849366664886,22744.8,0.000595454,0.000884179,2.92035e-11,5.68863e-11
1717534403.8327868,1381.3499734401703,22744.9,0.000609759,0.000882033,2.99993e-11,5.79734e-11
1717534406.8967927,1384.413979291916,22745.0,0.00062478,0.000880364,3.17295e-11,5.67584e-11
1717534409.959793,1387.4769797325134,22745.1,0.000640515,0.000876788,3.1765e-11,5.6936e-11
1717534413.0198455,1390.5370321273804,22745.2,0.000654344,0.000874642,3.26568e-11,5.65807e-11
1717534416.082851,1393.600037574768,22745.3,0.000669722,0.000870351,3.28948e-11,5.73126e-11
1717534419.1443996,1396.6615862846375,22745.4,0.000686411,0.000866059,3.35485e-11,5.673e-11
1717534422.2063646,1399.723551273346,22745.5,0.000702266,0.00086141,3.44793e-11,5.66234e-11
1717534425.2683654,1402.7855520248413,22745.6,0.00071967,0.000855211,3.63658e-11,5.63924e-11
1717534428.3319652,1405.8491518497467,22745.7,0.000734333,0.000849847,3.75986e-11,5.69751e-11
1717534431.3940384,1408.91122508049,22745.8,0.000750545,0.00084186,3.85401e-11,5.66376e-11
1717534434.4565196,1411.9737062454224,22745.9,0.000767592,0.00083435,4.04692e-11,5.61509e-11
1717534437.520573,1415.0377595424652,22746.0,0.000784401,0.000825647,4.1702e-11,5.6293e-11
1717534440.5825746,1418.099761247635,22746.1,0.000802044,0.000815514,4.194e-11,5.39446e-11
1717534443.643539,1421.160725593567,22746.2,0.000818614,0.000805739,4.22065e-11,5.35041e-11
1717534446.7105591,1424.227745771408,22746.3,0.000836615,0.000792984,4.45868e-11,5.53799e-11
1717534449.773583,1427.2907695770264,22746.4,0.0008539,0.000781301,4.60789e-11,5.47689e-11
1717534452.8342032,1430.3513898849487,22746.5,0.000870232,0.000768784,4.66971e-11,5.21825e-11
1717534455.8971677,1433.4143543243408,22746.6,0.000885252,0.000753526,4.66331e-11,5.14933e-11
1717534458.9601996,1436.4773862361908,22746.7,0.000902418,0.000736121,4.9184e-11,5.19764e-11
1717534462.021245,1439.5384316444397,22746.8,0.000919465,0.000719074,5.00047e-11,5.08928e-11
1717534465.0838084,1442.6009950637817,22746.9,0.000935201,0.000701193,4.93936e-11,4.89317e-11
1717534468.1488774,1445.6660640239716,22747.0,0.000950817,0.000682596,5.17064e-11,4.75995e-11
1717534471.2118702,1448.7290568351746,22747.1,0.000964884,0.000663999,5.20226e-11,4.58906e-11
1717534474.2738762,1451.7910628318787,22747.2,0.000977166,0.000643019,5.18272e-11,4.55744e-11
1717534477.3368437,1454.8540303707123,22747.3,0.000990041,0.000618462,5.49394e-11,4.46401e-11
1717534480.401835,1457.9190216064453,22747.4,0.00100292,0.000593904,5.56784e-11,4.30698e-11
1717534483.4678369,1460.9850234985352,22747.5,0.00101341,0.000571255,5.61295e-11,4.22953e-11
1717534486.5328333,1464.050019979477,22747.6,0.00102223,0.000548009,5.69715e-11,4.14035e-11
1717534489.5973542,1467.1145408153534,22747.7,0.00103117,0.000519279,5.65807e-11,3.90552e-11
1717534492.6595418,1470.1767284870148,22747.8,0.00103784,0.000493769,5.84461e-11,3.77371e-11
1717534495.7232153,1473.240401983261,22747.9,0.00104368,0.000465037,5.89826e-11,3.55878e-11
